Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 78,18,"['organization', 'list', 'campaign', '’', 'gift', 'donor', 'page', 'year', '.']",9,"['But', 'the', 'did', 'not', 'the', 's', 'on', 'its', 'this']",9,0.5,
Sentence 79,18,"[',', 'however', ',', 'list', 'Walker', 'Blanchard', 'personal', 'sponsors', '$', '250,000', 'tier', '.']",12,"['It', 'did', 'and', 'as', 'at', 'the']",6,0.33,
Sentence 80,25,"['’', 'unclear', 'whether', 'Walker', 'taking', 'personal', 'credit', 'campaign', '’', 'gift', ',', '’', 'contributed', 'separately', '.']",15,"['It', 's', 'was', 'for', 'his', 's', 'or', 'if', 'he', 'd']",10,0.4,
Sentence 81,16,"['fundraising', 'solicitation', ',', 'legal', 'experts', 'pointed', 'several', 'issues', 'arrangement', '.']",10,"['As', 'for', 'the', 'out', 'with', 'the']",6,0.38,
Sentence 82,70,"['Ryan', ',', 'Funders', '’', 'Committee', ',', 'said', 'Walker', '’', 'email', 'explaining', 'fundraising', 'limits—along', 'fact', 'Walker', 'point', 'received', 'months', 'counseling', 'fundraising', 'regulations—is', '“', 'strong', 'evidence', 'Walker', 'knew', 'law', 'prohibited', 'solicited', 'money', 'nonetheless.', '”', '“', 'would', 'make', 'crime', ',', '’', 'done', 'knowingly', 'willfully', ',', '”', 'said', '.']",45,"['of', 'the', 'that', 's', 'with', 'the', 'that', 'had', 'by', 'that', 'of', 'on', 'that', 'what', 'the', 'and', 'this', 'That', 'this', 'a', 'if', 'it', 's', 'and', 'he']",25,0.36,
Sentence 83,32,"['Fischer', ',', 'Documented', ',', 'concurred', ',', 'saying', 'email', '“', 'seem', 'lay', 'knowledge', 'campaign', 'finance', 'regulations', 'offers', 'ways', 'explicitly', 'get', 'around', 'regulations', '.']",22,"['of', 'the', 'does', 'to', 'out', 'of', 'and', 'then', 'to', 'those']",10,0.31,
Sentence 84,32,"['sure', 'sounds', 'like', 'knowing', 'willful', 'violation', 'campaign', 'finance', 'law', ',', 'would', 'make', 'criminal.', '”', 'also', 'raised', 'question', 'money', 'spent', '.']",20,"['It', 'a', 'and', 'of', 'which', 'this', 'He', 'the', 'of', 'how', 'the', 'was']",12,0.38,
Sentence 85,53,"['One', 'scenario', ',', 'Fischer', 'said', ',', '“', '$', '535,000', 'gift', 'used', 'cover', 'personal', 'expenses.', '”', ',', 'continued', ',', 'could', 'violate', 'provisions', 'ban', 'personal', 'use', ',', 'saying', 'statute', 'particularly', 'relevant', 'violations', 'previously', 'sent', 'people', 'prison', '.']",35,"['is', 'that', 'the', 'was', 'to', 'If', 'so', 'he', 'that', 'in', 'the', 'on', 'that', 'is', 'because', 'those', 'have', 'to']",18,0.34,
Sentence 86,40,"['Fischer', 'pointed', '11', 'CFR', '113.1', '(', 'g', ')', '(', '6', ')', 'U.S.', 'criminal', 'code', ',', 'payment', 'third', 'person', 'candidate', '’', 'personal', 'expenses', 'campaign', 'contribution', '.']",25,"['to', 'in', 'the', 'under', 'which', 'a', 'by', 'a', 'of', 'a', 's', 'during', 'the', 'is', 'a']",15,0.38,
Sentence 87,40,"['“', 'Payments', 'third', 'party', 'made', 'purpose', 'influencing', 'election', 'coordinated', 'candidate', 'agent', 'result', 'contribution', ',', 'subject', 'limits', 'reporting', 'requirements', ',', '”', 'explained', '.']",22,"['by', 'a', 'for', 'the', 'of', 'an', 'and', 'that', 'are', 'with', 'a', 'or', 'their', 'in', 'a', 'to', 'and', 'he']",18,0.45,
Sentence 88,18,"['“', 'Giving', 'half', 'million', 'dollars', 'candidate', 'potentially', 'excessive', 'unreported', 'contribution', '.']",11,"['over', 'a', 'to', 'a', 'is', 'an', 'and']",7,0.39,
