Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 62,6,"['4', '10', ',', 'respectively', '.']",5,['and'],1,0.17,
Sentence 63,26,"['last', 'act', 'least', 'three', 'albums', 'top', '10', 'time', 'Prince', '2016', ',', 'following', 'death', '.']",14,"['The', 'to', 'have', 'at', 'in', 'the', 'at', 'the', 'same', 'was', 'in', 'his']",12,0.46,
Sentence 64,31,"['year', ',', 'two', 'weeks', 'Prince', 'placed', 'least', 'three', 'weeks', 'top', '10', ':', 'chart', 'dated', 'May', '14', '(', 'five', 'titles', 'Nos', '.']",21,"['That', 'there', 'were', 'when', 'at', 'in', 'the', 'the', 'with', 'at']",10,0.32,
Sentence 65,21,"['2', ',', '3', ',', '4', ',', '5', '7', ')', 'May', '7', 'chart', '(', 'three', 'titles', 'Nos', '.']",17,"['and', 'and', 'the', 'at']",4,0.19,
Sentence 66,7,"['1', ',', '2', '6', ')', '.']",6,['and'],1,0.14,
Sentence 67,40,"['Prince', ',', 'Led', 'Zeppelin', 'three', 'albums', 'top', '10', 'June', '21', ',', '2014-dated', 'chart', ',', 'reissues', 'self-titled', 'album', ',', 'Led', 'Zeppelin', 'II', 'Led', 'Zeppelin', 'III', 're-entered', 'chart', 'Nos', '.']",28,"['Before', 'had', 'in', 'the', 'on', 'the', 'when', 'of', 'its', 'and', 'the', 'at']",12,0.3,
Sentence 68,19,"['7', ',', '9', '10', ',', 'respectively', ',', 'following', 'release', 'expanded', 'deluxe', 'editions', 'albums', '.']",14,"['and', 'the', 'of', 'of', 'the']",5,0.26,
Sentence 69,10,"['Swift', '’', 'Midnights', 'non-mover', '.']",5,"['s', 'is', 'a', 'at', 'No']",5,0.5,
Sentence 70,21,"['4', 'new', 'Billboard', '200', '62,000', 'equivalent', 'album', 'units', 'earned', '(', 'though', '3', '%', 'activity', ')', '.']",16,"['on', 'the', 'with', 'up', 'in']",5,0.24,
Sentence 71,34,"['YoungBoy', 'Never', 'Broke', 'notches', '14th', 'top', '10-charting', 'album', 'Billboard', '200', '(', 'second', '2023', ')', '33-track', '’', 'Try', 'Home', 'bows', '.']",20,"['Again', 'his', 'on', 'the', 'and', 'of', 'as', 'his', 'Don', 't', 'This', 'at', 'at', 'No']",14,0.41,
Sentence 72,8,"['5', '60,000', 'equivalent', 'album', 'units', 'earned', '.']",7,['with'],1,0.12,
Sentence 73,35,"['Streaming', 'activity', 'powers', 'bulk', 'album', '’', 'debut', ',', 'SEA', 'units', 'comprise', '59,000', 'sum', '(', 'equaling', '87.71', 'million', 'on-demand', 'official', 'streams', 'set', '’', 'tracks', ')', '.']",25,"['the', 'of', 'the', 's', 'as', 'of', 'that', 'of', 'the', 's']",10,0.29,
Sentence 74,13,"['Album', 'sales', 'comprise', '1,000', 'units', 'TEA', 'units', 'comprise', 'negligible', 'sum', '.']",11,"['while', 'a']",2,0.15,
Sentence 75,6,"['SZA', '’', 'former', '.']",4,"['s', 'No']",2,0.33,
Sentence 76,39,"['1', 'SOS', 'falls', '3-6', 'Billboard', '200', '59,000', 'equivalent', 'album', 'units', 'earned', '(', '10', '%', ')', ',', 'Wallen', '’', 'Dangerous', ':', 'Double', 'Album', 'drops', '5-7', '48,000', '(', '2', '%', ')', '.']",30,"['on', 'the', 'with', 'down', 'while', 's', 'The', 'with', 'down']",9,0.23,
Sentence 77,55,"['Luke', 'Combs', '’', 'Gettin', '’', 'Old', 'falls', '6-8', '39,000', 'units', '(', '9', '%', ')', ',', 'Metro', 'Boomin', '’', 'former', 'leader', 'Heroes', '&', 'Villains', 'dips', '7-9', '37,000', 'units', '(', 'less', '1', '%', ')', 'Swift', '’', 'Lover', 'descends', '9-10', '36,000', 'units', '(', 'though', '8', '%', ')', '.']",45,"['with', 'down', 's', 'with', 'down', 'than', 'and', 's', 'with', 'up']",10,0.18,
Sentence 78,27,"['Luminate', ',', 'independent', 'data', 'provider', 'Billboard', 'charts', ',', 'completes', 'thorough', 'review', 'data', 'submissions', 'used', 'compiling', 'weekly', 'chart', 'rankings', '.']",19,"['the', 'to', 'the', 'a', 'of', 'all', 'in', 'the']",8,0.3,
Sentence 79,6,"['Luminate', 'reviews', 'authenticates', 'data', '.']",5,['and'],1,0.17,
Sentence 80,26,"['partnership', 'Billboard', ',', 'data', 'deemed', 'suspicious', 'unverifiable', 'removed', ',', 'using', 'established', 'criteria', ',', 'final', 'chart', 'calculations', 'made', 'published', '.']",19,"['In', 'with', 'or', 'is', 'before', 'are', 'and']",7,0.27,
Sentence 81,17,"['Get', 'weekly', 'rundowns', 'straight', 'inbox', 'daily', 'briefing', 'matters', 'music', 'industry']",10,"['to', 'your', 'A', 'on', 'what', 'in', 'the']",7,0.41,
